ANLN_ENSG00000011426.11	ENO1_ENSG00000074800.16	CDKN3_ENSG00000100526.20	PGK1_ENSG00000102144.15	CA9_ENSG00000107159.13	TPI1_ENSG00000111669.15	VEGFA_ENSG00000112715.25	SDC1_ENSG00000115884.11	SLC2A1_ENSG00000117394.24	P4HA1_ENSG00000122884.12	GNAI1_ENSG00000127955.17	KRT17_ENSG00000128422.17	LDHA_ENSG00000134333.14	ALDOA_ENSG00000149925.22	SLC16A1_ENSG00000155380.12	DCBLD1_ENSG00000164465.19	ANGPTL4_ENSG00000167772.12	FAM83B_ENSG00000168143.9	BNC1_ENSG00000169594.13	PGAM1_ENSG00000171314.9	FOSL1_ENSG00000175592.9	COL4A6_ENSG00000197565.16	KCTD11_ENSG00000213859.7	file_id
45.318	2056.1546	47.8097	715.4135	243.3248	1143.151	87.9393	1248.0559	1176.3725	152.5844	11.3995	10156.6353	1478.9454	10.4444	232.4655	21.0003	98.33	26.6539	84.3269	136.4473	266.2875	46.8241	82.1167	8de5bdb3-9dd2-45e0-8b21-1f2b285e0990
58.234	1519.4284	23.4796	357.0521	155.1463	899.6045	13.038	778.8672	262.991	73.5792	5.5711	7853.4388	849.876	15.6954	97.0364	26.8794	33.8624	79.7706	94.403	134.3979	154.1617	10.1304	93.2882	7e9a384d-04ae-4739-9ee4-1e97628b5a58
25.1445	1171.1052	22.7853	221.3321	25.754	688.1379	45.7908	243.8821	102.7781	78.2903	2.1605	1558.6077	249.8599	5.1188	54.8032	10.1218	9.8776	10.362	3.4942	53.3928	20.5501	0.1476	33.309	a4ff09d2-4f62-403d-bed7-c8121af0e828
12.721	328.8984	5.4697	173.2022	0.0355	520.1873	14.7837	374.7128	32.9206	20.1819	2.2666	40.4897	257.6629	14.1716	21.9159	2.1505	2.0057	9.2204	11.4356	39.5818	5.8057	0.7008	17.3268	3a786e65-0e2d-4472-8532-551994771b06
59.9072	646.6829	25.9349	314.7086	0.4991	1079.3455	57.2362	1140.42	152.0355	23.8419	6.83	328.3432	140.8574	6.0316	30.5649	8.6567	7.1696	28.8901	47.7739	50.0261	24.0998	1.7965	16.8651	0f230728-5576-43ee-be60-17e9efc5e808
131.602	1328.3361	63.9866	471.3055	44.123	1001.1193	80.1375	1431.346	1266.4772	173.3739	39.2636	2562.2107	1173.9316	13.7429	344.51	8.0789	33.6318	94.6541	248.6947	183.146	161.724	53.8743	93.3817	16680c4f-fb49-4bd0-ba7c-58f132ca77f3
44.4707	1264.9692	22.5653	587.1573	16.5246	1531.586	13.2196	1873.0932	795.2768	90.2214	11.7098	15622.5933	628.6908	12.5761	103.7003	28.5015	8.4573	33.141	73.9847	157.6441	157.3661	9.2424	62.7094	0f6610dc-68ff-4e6a-8e14-247d14efdc3b
17.8095	1008.9929	11.058	197.5587	1.8748	499.9298	20.0074	1027.3781	136.6636	31.4675	4.1173	4812.7837	426.7571	5.3184	71.5121	8.5531	56.1535	19.4402	45.5102	88.8447	158.29	7.006	63.073	ee3bb002-0561-4bf4-85bf-d4425036579c
53.2125	2020.5989	19.8425	439.404	25.5955	859.4664	63.0001	1586.8508	625.2511	129.2089	9.0092	6402.7707	468.3663	9.0779	79.7059	13.5761	25.6893	43.2235	89.2605	112.2008	145.2546	42.4471	50.6268	f0710431-74a4-4b7e-a715-885b09db10f2
35.0442	1421.2748	43.6016	464.9408	87.8219	998.2367	16.9133	1238.645	187.6352	45.7328	4.4282	6213.9272	728.8094	5.5894	89.2952	14.2179	50.8439	9.2901	51.7557	130.1879	155.7479	47.1355	54.0551	3d00f82c-a193-4eec-8a1b-472b3c614abd
84.5354	1687.8586	29.5213	415.01	124.5029	1144.5764	31.2682	1319.4808	223.7057	214.1525	6.6977	6128.8094	955.7944	6.463	172.9181	124.8911	228.7105	7.3458	83.2121	116.9139	110.174	35.3927	87.1603	897b51e4-4451-4912-afc3-4866a618573d
8.3121	854.0511	12.3993	325.1038	22.1636	519.3226	51.0243	1141.8708	723.6524	90.0989	5.9381	6462.3031	451.4868	10.0252	54.105	16.5888	71.1735	12.2452	46.9364	92.8404	50.5031	7.5439	86.3091	74e2bec2-e4f4-426a-bd87-21c5a16dcfdf
52.4839	524.1763	31.2408	234.1878	0.3938	1069.9623	18.2997	793.199	71.2792	25.1258	4.5811	478.8344	214.7734	7.3246	22.0253	7.7614	2.8146	12.5911	8.9244	86.2317	43.4373	0.8577	28.4496	1140cd49-2d5f-4830-a135-bb887567be41
15.6017	1317.4226	13.0001	575.5252	327.3353	1094.493	38.9259	801.3345	574.5942	165.8355	6.9902	10124.9561	883.9523	8.54	181.4313	41.7844	129.0092	15.2235	53.6974	96.0134	360.1428	14.773	165.6174	2f139a03-2848-4b7e-9c81-34fb5d4bf3bf
156.4207	3130.059	40.3977	738.9246	554.7061	1285.365	71.1154	808.8621	1036.9038	215.6737	16.2844	10457.8617	557.164	14.1657	195.0838	45.8162	110.7663	33.5503	212.5643	210.0233	109.2763	37.4651	186.085	ee32d16a-2dd3-4b72-b504-a4824321e83e
24.3947	1684.2946	69.2641	467.7904	2.1827	761.0348	19.1366	524.9929	31.8326	19.3899	3.1981	1982.5774	235.2729	6.5893	31.0632	3.8343	2.939	1.279	1.4534	46.2814	13.721	0.1151	17.9102	7332ea7f-d612-4e35-8317-78707b8025ed
26.4353	2487.3736	21.2297	566.451	270.543	1280.5041	84.6911	508.5918	296.674	84.3771	10.2802	15671.4163	1375.1275	13.4047	153.9665	47.6	81.809	9.8774	79.8496	122.6559	84.342	20.2755	119.9374	6d426248-0d0c-4a60-9f9d-ea8b77d9d8bb
34.8196	1382.4429	35.5777	306.0728	7.0935	755.0192	8.5628	1253.0308	1183.4672	38.9433	7.0756	14153.3275	563.5444	9.2347	79.9075	23.7306	18.281	14.395	68.5415	95.3527	36.8728	12.9359	23.0168	4280c77b-0291-4c1f-aad0-78e3e710ba6b
64.7956	1040.4779	82.0965	760.566	87.8626	1302.3374	80.4552	543.1876	495.8905	94.8501	5.5086	6060.6237	800.7766	5.9278	51.3206	8.0325	44.1242	18.4804	71.7271	114.5641	53.732	0.1391	58.3507	9936b58b-3328-4ef9-8085-cd611b2294f2
61.288	1248.2503	58.2864	254.7305	22.5429	552.1853	46.9602	605.5128	249.0088	39.8516	4.4713	3248.4915	411.5007	5.865	20.353	9.6046	26.6955	27.4658	11.2191	80.2828	64.6705	0.3345	37.5459	35f5a366-f3c5-42e4-a88e-fd489f71b2de
2.131	399.2197	6.2907	181.9025	0.3325	351.7813	12.3535	131.1843	13.962	31.3428	2.1351	485.4174	314.6992	11.9958	20.7765	3.4032	66.7148	3.7423	1.2044	31.5985	47.2372	2.9783	14.7851	68ac1641-5d4d-478b-bec5-a4c9391e3bb1
52.3498	843.5805	9.7334	229.2729	2.4204	414.1587	32.782	1295.2053	414.772	16.837	7.1083	11054.3692	286.6995	6.9292	47.4166	14.446	18.6934	29.9988	54.5663	68.069	133.6602	3.9392	102.7296	c0d34a08-d870-45e2-94c5-24e45d1f1356
21.0293	780.3264	15.2494	165.2243	1.8328	372.9176	12.615	332.3654	50.1383	35.9698	3.2182	2007.3038	349.4887	4.7785	43.3662	16.2073	18.2088	10.8657	41.0008	54.1469	92.9929	6.4362	29.2126	810270f3-3560-4386-a7b9-bf10fa9fc0d4
2.6001	1972.5131	20.2543	95.0351	13.8291	1603.4178	15.9069	837.7451	158.9845	16.5445	3.5195	27698.9498	200.0819	2.8268	26.5163	3.7483	41.1565	2.1025	16.5947	18.1846	142.3783	0.6696	24.9682	92d56b65-353b-4fd9-8648-5a0013987361
7.9165	1193.879	18.4148	139.1788	18.0986	1341.9758	8.8803	1049.439	357.9719	96.726	4.5002	15495.4195	116.7167	0.6477	50.5541	14.1099	68.4042	1.605	10.4076	40.2314	67.9668	4.1441	18.5161	4c1a19bb-cfee-4556-9445-adfccd73c738
43.7967	872.2791	16.485	215.5822	0.1904	391.359	14.4195	795.9777	111.9642	40.6929	4.8525	5806.8079	316.4816	3.2524	33.2771	12.2453	9.8573	32.8274	63.5039	72.8819	84.3354	6.2851	18.906	7579dcb1-50fe-4ea5-b943-db0fb9f02afc
76.5848	2156.0281	57.0654	484.0107	34.6779	957.9142	22.64	1549.3231	1252.4286	60.4266	8.3105	6476.9299	873.7372	7.5575	344.6855	22.7069	45.2273	74.3939	145.9591	143.0418	185.7017	86.5404	18.382	73c3420a-f453-47f7-9d80-ad0ddc8e4000
25.9023	932.2209	11.8741	274.6695	0.7395	482.5705	5.289	888.4721	218.3392	18.3259	9.7525	9220.1384	485.8632	6.5563	87.3665	7.7182	29.6817	45.1283	32.3404	95.3147	39.094	3.0937	41.5344	33450be4-919f-4142-9650-813eb72f1870
32.6515	1555.4143	40.8937	362.2944	10.3329	1037.5178	31.3344	1216.333	198.9481	27.9963	6.3477	3595.651	512.5284	18.7495	21.693	7.7257	54.2789	7.2565	57.5591	111.964	56.1967	0.1405	36.1474	ac36ba69-2531-49d0-844a-ee1b20981a1a
131.4477	1850.2019	39.9151	366.1731	106.2269	1449.6895	44.9339	2899.3138	1021.9582	79.7879	7.1541	14446.3243	660.6952	8.8359	154.7779	18.6372	57.8623	53.8422	107.7609	243.6791	541.8307	29.8573	67.205	39e5693d-d4b9-424d-83fa-c8a4bf0a02b4
148.1072	3077.6657	29.6223	704.6517	150.2128	1318.6259	41.1368	1403.9076	976.5861	176.5711	12.0762	17562.5135	1430.6241	15.82	252.0723	28.2529	379.1202	30.5353	158.2192	172.406	276.1198	43.3933	234.1912	8a0f7072-476a-41b3-aaf9-8c053cbefdae
54.5985	3262.5245	57.1693	544.3669	97.976	1169.1251	29.047	955.9546	331.0132	49.8027	5.7376	29276.2757	1521.4821	16.0215	72.4744	46.8009	80.2425	30.0791	142.4893	151.6008	318.5262	21.9265	84.7522	7cb360b5-2a40-406b-a991-8f8a5a4e22bd
75.7003	2405.6603	46.5898	439.695	41.7741	879.1395	10.3431	810.043	172.5626	93.2024	6.5558	8926.1006	939.0552	9.0101	165.3628	92.0502	105.3643	16.5432	98.3799	136.9439	99.9101	35.4411	39.0472	1f9630f7-cd15-41ae-8030-ed36859710b2
46.2694	1674.7613	25.5636	450.5612	83.0429	855.6775	31.8518	1874.603	1651.7442	90.0142	9.4978	1241.7198	655.1604	6.5173	151.7988	15.7936	78.9704	42.5334	107.7746	174.0906	54.2412	1.9407	76.8274	a1db2ad7-c914-418f-9c8b-847cda90a64f
71.9531	2302.28	33.4384	678.6237	138.9373	1972.5404	28.3302	1491.45	681.323	116.5533	8.4171	7298.4283	1873.0846	40.3942	86.513	19.6396	95.2236	28.1026	76.6914	195.0771	197.1551	5.3596	192.0321	23b668a7-cfdd-4785-ba3c-3af60184803c
168.1699	3696.5342	92.7565	764.9894	136.6042	1504.1453	34.6235	644.9854	951.8377	48.5877	10.418	21584.2388	1624.4739	15.224	177.7187	14.2261	90.4894	47.9332	95.0017	159.1512	312.8632	24.6098	68.9727	7a541f8d-3af9-4f94-9096-3c3953199f39
50.9714	1453.8026	35.5266	542.569	56.9127	1225.0557	43.6213	582.5487	154.5148	141.8942	3.7511	3590.6513	584.003	10.7151	77.6471	40.2298	71.3299	6.6941	11.3321	102.936	88.1939	12.9406	68.3868	7ccb0411-d6a2-434e-847e-b4d65f2b1142
52.6066	1850.8445	31.2947	520.9623	64.88	908.1797	20.361	2051.3805	875.5233	68.4921	6.3686	8083.3133	668.0253	7.9475	186.5904	22.1573	50.729	54.0019	219.472	184.8	139.5292	23.6086	61.383	e18bc3e3-1cfe-4d3e-a503-60272c802bdb
23.7416	1366.5703	7.7776	264.3031	0.1733	645.691	21.4892	1833.8795	336.6245	13.6025	6.5389	1507.0334	410.1296	11.952	108.5184	7.2527	88.0628	45.9395	59.8655	121.6248	40.3469	0.4353	94.0683	3a3344f6-76e1-43b7-9f23-591642400ae3
48.3579	1810.2811	30.8129	411.382	61.7886	1094.1464	13.2071	1823.2258	836.7625	78.9768	9.4778	4173.7431	501.525	5.9355	99.7519	19.2781	42.6322	39.5231	58.8547	178.2454	248.4191	5.8365	28.6775	cb33a073-f47e-407f-af93-92387244aa29
30.6916	1322.8354	16.5813	354.123	21.2291	698.977	18.3499	2194.7117	876.9211	41.0165	7.6825	10607.146	407.3324	9.7755	101.7021	23.6984	26.2138	60.2258	154.1969	54.4263	324.145	50.4448	55.3453	e46b1407-7768-4914-a937-9fad62f0207b
65.7958	1755.0004	37.6635	420.1993	5.6232	554.547	6.9221	1157.5794	281.7933	94.523	15.4239	1289.8527	559.6745	4.8579	208.9305	22.0244	19.3106	25.611	107.7736	82.1819	118.6074	22.5539	63.4025	12f179d3-3dbc-41e5-9c8f-c1d170ffad55
19.7446	927.9867	7.9099	234.8557	0.7697	476.4749	5.0146	812.2406	234.6808	30.9996	6.7602	1766.8717	338.3119	8.3613	63.9787	12.6694	13.1356	45.7767	37.7725	95.7687	318.2074	8.6408	54.6226	9039aef0-3d43-4b37-8508-6135a2616cb5
205.9096	1792.7123	32.4944	581.6608	105.5414	1054.0424	29.536	1842.6826	682.9613	150.2783	12.0661	9781.7307	1258.7319	12.3591	269.0829	48.2059	802.2678	45.4529	249.4541	193.4556	340.687	58.3324	171.1501	46d1ac65-127b-4e7c-b7e0-ac720f06be1a
33.5931	1424.9959	55.2437	278.3433	87.7996	1005.4793	10.2151	992.8408	166.6085	18.6542	5.9602	4567.4926	167.5725	9.4564	30.1177	3.2459	13.1104	5.6785	14.7218	60.2788	28.6404	0.7061	22.2201	f97ae484-c4fd-4253-896e-3e3f96471f05
54.2749	1068.0605	20.1916	462.6952	3.1395	568.172	6.5406	2046.7224	1258.1488	37.5892	9.0679	11359.3555	1066.1764	4.7677	243.6175	10.3646	17.286	28.3302	116.2463	117.0624	70.9628	36.6651	39.0121	c8190f3c-3f74-4e88-add7-e82f5def2e63
82.8565	2511.0924	49.8409	784.2894	34.9411	1006.5228	63.7446	925.8239	2353.3918	130.6692	13.4234	6041.7972	2186.0135	18.807	229.5108	61.5696	104.989	42.2493	135.0885	252.1871	381.1266	2.6972	132.7456	95285ee2-cc8b-4f0d-b3da-ae146c1efca2
86.4578	2970.2884	34.3847	693.1966	43.0816	1483.5249	12.0284	2765.9241	1322.2136	77.5165	10.245	11152.6398	668.656	12.3313	148.7502	15.982	14.3664	51.7051	146.9384	137.5472	194.8316	42.0587	166.7577	4d2c5caa-ba0e-49ed-8c9f-2df4c857f4dc
26.9663	1207.1825	6.7255	338.2878	17.5476	651.7052	12.835	2475.3638	765.4388	18.0528	10.1502	18940.1755	657.0307	15.3324	109.5774	3.4549	111.0519	49.3444	92.7638	150.1508	164.6849	2.3514	88.5212	5312ceac-498e-497a-8000-6083e2214917
31.555	1049.1988	15.7052	449.6258	2.5885	1101.1075	24.2699	1209.1943	555.5904	39.3186	5.2489	17814.5015	436.3523	21.7096	66.5725	12.5442	46.5528	21.6698	99.4994	118.3198	82.957	0.2795	116.7389	03a11c55-c144-4215-a996-391eed03cc80
12.4381	1490.1709	14.2096	237.1209	24.3045	1061.4048	17.092	833.6633	566.1369	55.6799	3.5262	2005.0826	634.7696	17.1689	55.6799	6.5967	113.7128	3.2332	46.7546	77.6659	70.1429	1.0429	21.5117	8d9e6ce7-fa00-46a9-b90f-a11b907bbe33
124.4022	2400.1537	57.1726	437.4998	21.0037	953.5229	31.3643	1585.1057	364.5108	88.9195	9.4809	4315.5557	1180.1249	9.0897	156.2102	27.4852	292.6853	14.7669	157.8357	182.8159	495.4786	23.4377	41.5865	07f3248f-4c22-441e-8b7e-18a77064d984
87.8847	2575.2211	45.5199	478.9422	12.5569	1304.0537	37.55	2311.3011	1033.9579	66.5833	0.4776	6321.8542	531.3024	5.7992	217.6792	5.6734	53.3814	65.1331	111.5181	163.578	484.9115	14.8905	14.8097	b93f66c9-cf2f-4edb-bd2e-e59860d66845
74.6901	1504.0622	76.0967	202.3501	40.4812	681.8577	6.5643	518.1221	150.5178	27.2693	3.913	7892.0065	307.6877	7.3426	95.9496	19.0434	11.7069	9.9165	49.859	59.6412	183.908	12.3082	21.8198	405ee967-a2fb-401b-82d5-f029bc0b2e68
73.6128	1722.6628	116.9459	440.9268	328.0497	2089.8065	11.2896	805.8873	274.8441	205.2901	2.9837	3967.6871	474.339	10.9169	70.388	23.8099	38.5979	32.2072	35.2955	145.9852	45.1413	12.8018	57.0816	52b3f43c-5b7f-46ea-adf6-a9534eaedf6c
19.9526	1300.0543	9.2125	270.001	0.1009	606.4219	12.5414	1339.0289	147.8275	8.2749	3.3181	311.3718	338.8664	11.4512	36.8711	3.3132	70.9618	31.8241	25.1404	115.6477	43.2697	0.1355	94.5812	f3d1399d-7cae-4daf-a37c-78cc625887e2
31.5373	548.947	18.7271	199.003	5.9252	501.5684	8.516	249.5676	31.9844	58.5432	2.7968	514.9878	445.2012	5.4935	53.5371	7.3845	64.8669	4.5114	19.6111	49.1086	16.2208	9.3077	24.7009	d76c021e-8c55-43cd-84ee-9785a323c29a
71.54	1588.9983	24.2092	276.9579	0.8419	510.1628	26.2429	1365.4891	955.2213	80.6063	12.0637	2350.8359	340.6606	4.7729	91.1472	31.152	54.4234	23.8669	89.0736	130.5781	280.5663	20.4185	47.8788	3db95dd2-ebc8-470f-9356-ab4e83f2e49d
22.8546	1111.2177	10.2002	231.2471	22.6155	621.9666	27.5687	1082.0221	376.3238	21.4183	7.6919	22608.4086	653.8751	9.6871	82.6912	13.7167	48.7539	35.6592	45.9698	113.0265	101.8845	5.7175	107.5395	622b94ac-8bef-4606-8dcb-5ec6eeba3dfe
33.9722	1368.9965	20.3613	336.3928	4.7178	758.0654	18.8271	1331.1995	1018.3215	100.5601	17.3246	3585.3424	824.3035	12.0508	93.9101	33.9944	31.9151	47.9217	49.3223	151.1197	29.7165	9.7233	108.3291	0fc7262e-048c-4a70-b311-976db2f17c30
35.4681	1450.8213	22.1857	372.3803	34.4951	877.2976	16.2724	476.7	505.1135	38.803	12.283	17174.2486	951.106	5.6736	92.4537	36.1933	31.3507	44.0678	81.4674	145.7317	241.859	8.4746	47.5324	24ae1f53-f311-4e0f-9183-b88137a388a9
32.2719	919.6001	19.4499	494.0565	133.8247	2295.2803	26.7538	1172.7484	1365.1536	292.5437	13.3822	4110.6084	830.0652	14.1678	158.1921	13.4731	115.78	11.0353	22.0455	154.6715	190.5757	69.5626	28.041	23457939-bb98-4ffe-aa3d-c96099bab2db
49.094	1591.9275	15.8557	331.2189	6.0346	767.1734	21.7096	1609.6649	637.6283	25.2019	13.9287	21066.9337	839.5275	14.8157	131.3327	20.7044	90.2189	40.7307	155.2922	136.4833	90.5853	17.2669	90.2691	4a71dd8d-e7d7-4444-bf25-e25bbc620d8f
11.032	1416.5208	25.0657	266.2476	40.1349	1588.208	50.8837	1277.0053	672.6534	53.0923	6.0226	4762.5795	550.4506	23.1202	27.4769	4.4101	75.8512	11.2341	20.4637	83.3019	240.8026	10.6806	155.8761	3d948257-f335-43cb-95ea-d67eb7b170ab
52.3215	1841.7714	24.8484	455.3793	86.4498	720.6857	63.9072	771.1694	582.1829	54.9556	10.5418	10296.169	598.1037	14.4771	188.4429	18.1018	57.7023	82.3551	39.2215	137.9689	130.6329	4.6376	31.7834	46c9dffc-f049-4f48-a431-c9a77ac6ec63
42.16	789.1992	22.6075	304.1369	0.8338	582.0841	19.2007	1166.4872	884.2289	90.6401	46.3325	12187.8335	801.0856	2.4208	290.105	99.5297	25.4387	72.8151	224.9812	122.2858	235.0105	36.39	111.7485	24bd3bd0-24c5-4db8-9e04-429c3c08015c
9.0021	369.8295	6.2164	195.5849	0.027	456.5182	17.7244	225.3318	17.4401	44.0001	1.4979	35.6908	430.863	9.441	45.7708	2.6029	27.5986	6.7625	5.4484	36.2039	38.8662	0.6779	22.2522	e8933f08-7c25-4423-af0f-d5431a4da6a3
145.1655	2336.498	46.1996	460.1225	43.5239	1637.4816	14.4002	1165.9284	300.5003	59.204	14.6381	4293.6278	1283.5349	25.329	218.2497	23.8481	56.7029	44.3726	164.6526	112.4645	69.26	28.46	26.2636	6c56a4fa-cab5-43c1-9933-c267bf03003d
68.1801	1605.2238	44.8006	341.533	9.052	824.7638	40.254	853.9715	236.3345	66.2312	8.272	4300.8286	637.6297	5.2812	101.4408	19.8271	26.2871	21.1289	46.9191	167.9938	580.4115	9.6984	121.4875	75b8e891-29bb-4993-b867-cf65aa85c8ed
91.6993	1834.7005	29.2908	573.2598	475.4886	810.2007	66.7426	830.0316	389.1698	103.7199	8.3377	12430.9194	556.8714	12.2747	153.5642	30.2133	27.8979	30.9558	62.0732	66.0099	124.7728	19.5801	38.461	380b9900-16c1-4456-80b4-87faf8567fae
113.6144	2318.1875	44.6348	585.5241	156.5578	663.8396	26.3145	1800.0474	1239.5509	98.7898	19.3036	5434.4767	903.4234	10.9351	409.2853	19.4168	24.0944	45.4816	218.8161	97.9368	318.8711	29.325	108.7292	a40e6f8b-3e87-4a28-9e8c-c092a8d3bae8
31.0366	1108.8578	14.3811	302.8332	0.1386	567.0961	16.6059	1451.1147	354.8145	41.8187	12.021	10355.0776	724.5172	4.1025	229.61	18.0316	43.8431	63.2515	106.4595	219.5417	94.6804	11.7026	35.2769	0bce5c44-d739-43d9-bee3-24e8e1a8c064
15.8901	1099.4417	7.1263	257.0211	0.8887	631.4006	11.7369	1131.4455	170.8072	12.4305	3.7655	786.0326	295.4028	6.6125	20.3393	2.5408	15.1916	24.9305	28.9534	103.9188	356.3855	0.2983	85.2764	049fed5d-ea56-4406-8db9-0118d23c490b
3.9622	1152.5735	15.3591	88.7498	1.7824	795.8825	3.6967	258.3828	44.3133	16.4109	1.3835	12687.3295	151.3487	0.4346	32.9832	5.0845	46.658	0.844	7.0572	12.1577	239.7411	3.4365	4.5079	84b980fe-ea6d-4834-be53-86a5ef747ffa
84.5997	1527.4785	35.2662	364.9504	3.1426	831.1754	71.387	1428.0144	374.2477	42.0204	13.0035	13544.3453	564.1631	26.7113	70.3041	32.379	5.5534	17.7181	127.1651	91.1438	85.3006	16.0928	72.337	df9d9752-4206-49bb-bebe-996d4a4f119f
27.007	1903.4751	45.7531	625.0569	38.8316	2854.7454	21.7683	3238.5129	3378.3517	207.8831	6.1204	8194.1096	653.55	15.7378	147.6135	10.6465	33.8146	20.2998	22.2104	155.1536	77.2765	7.6402	72.2269	3a10dcbd-6ac1-4649-b06b-662dfa4e98c2
63.6028	1081.7222	40.8909	296.4823	15.2029	993.4334	52.9869	456.4868	105.2427	69.5113	4.4303	3212.7062	394.3895	4.0491	75.2769	12.8778	21.1322	15.3825	23.1033	67.245	143.1538	2.5436	44.8389	57160761-0a05-4e94-9205-719c5811aaab
7.1608	481.5287	5.0038	89.947	23.969	313.8103	71.309	716.6603	140.5352	40.6851	3.4407	12849.0427	258.0415	7.6443	12.1434	5.9154	9.4092	3.1753	8.1628	31.3744	11.5259	0.8378	21.5886	9adb359c-7196-4b9e-8cd7-b6b207521db4
15.4152	1103.5484	10.1954	285.532	5.7154	642.8538	34.0201	1055.3399	511.0648	6.7293	9.5113	17008.917	602.1235	10.4303	53.9302	12.9524	31.9453	48.4314	85.9682	104.0254	121.2941	2.2278	106.8047	1feab715-ee67-489f-bf47-af5079f2d875
40.1359	933.65	15.2309	497.1943	5.7293	1160.9691	45.0008	1329.0211	377.9238	92.8776	5.4719	6792.2652	598.9134	16.3563	68.9858	18.1299	7.4822	33.3319	91.4667	165.5446	36.8879	21.119	52.6193	b7670594-879a-44eb-b877-2439ec0f4511
137.28	1614.3627	27.2122	418.9976	3.8075	651.822	30.861	1182.713	405.2898	92.038	4.3352	4558.1447	433.3561	3.0271	121.3524	18.9031	85.5047	31.4223	122.6852	117.5043	404.0117	28.751	103.8272	f1e725b6-9d4f-4951-815a-8f8331d0f875
35.8265	1545.2441	48.4184	537.5134	10.7094	1607.59	34.2876	2228.1743	723.4438	43.5818	8.2198	11102.5978	612.5369	4.072	150.315	15.9288	147.2905	20.1164	142.5151	85.1599	442.2707	7.3146	129.6442	5475ae6f-f1d4-415e-80e4-66f2ddf4231f
40.1998	1407.1866	30.1756	295.8423	2.2347	761.3243	47.9761	1299.547	1342.582	35.8244	6.622	5152.128	602.6869	5.5187	169.6683	7.1258	26.7404	50.1453	93.2055	114.4232	176.3594	50.3101	40.5579	a95ddac7-9b25-4bd5-912a-9fa6c537b10b
66.2909	1637.6885	52.8756	755.1164	12.9973	1176.9103	40.4381	1476.4705	580.645	105.8026	12.4313	23078.3958	990.6982	8.0574	115.2216	18.2436	33.2289	39.6878	42.1713	147.36	138.0377	8.0123	21.7305	71ebdd7f-ea9a-4b10-82ca-b0d2f6c0c7cb
55.8812	951.1506	23.9224	298.981	2.4271	520.1838	12.0248	1027.7245	307.5586	83.017	7.9075	1761.323	383.4473	6.283	93.6766	16.7689	35.4921	24.5357	63.4022	111.8241	48.589	9.6207	36.2545	d9a379e4-3a0b-480f-9470-4b87cc8b8c09
12.0122	1148.9066	13.5075	262.3263	22.8757	731.9554	40.3772	1397.985	520.2459	46.0576	5.0623	2664.8356	418.5942	6.6938	57.3903	8.8324	31.1736	39.6897	122.3583	81.1228	172.5201	56.3106	82.5821	e91e778e-67af-4f3e-a5bf-f95fe29feeff
231.0249	2345.0686	106.9879	493.0273	179.7067	1158.0143	25.907	1636.9959	946.0967	130.8323	10.2061	17141.0675	1341.9797	6.8629	127.1239	59.9804	32.4918	52.3423	178.8221	141.7236	366.6021	34.9914	262.9678	44d502d5-9e0b-4548-8ac3-e4a46b4bbb3f
22.9026	2645.4465	74.8816	472.7916	43.8053	1606.9737	10.584	97.1916	30.2251	109.5946	2.9322	112.3269	763.8488	5.1192	63.0257	5.8022	22.5706	0.464	11.8578	99.8953	282.9147	0.4292	17.1093	b3a80fbc-9066-4bc8-88f0-3f20d52f6489
75.4208	1152.6403	85.7177	545.7516	2.3056	509.8542	15.6026	744.1922	241.3935	61.1701	14.9416	6219.4676	578.168	7.3102	181.1131	43.567	33.8531	27.6687	63.7739	146.4944	97.383	5.1192	67.754	704b983d-0e29-4b10-b00a-f0c2c87212a8
128.7322	2899.0387	91.8978	993.0045	145.9017	905.582	62.8261	732.2228	705.9912	76.2918	12.1134	8986.6729	1273.5994	11.4651	234.2935	17.7173	45.5441	55.2136	126.039	101.8396	201.2197	2.1295	77.5202	71b650a6-9849-47a0-8c8b-f0f639b75abe
45.5863	2550.631	24.4555	609.3526	248.532	766.9396	73.7117	748.2204	1622.3469	142.1946	10.0068	9467.3524	514.5643	26.9075	82.5733	30.5966	139.1141	48.554	46.7863	80.5745	157.8134	6.5	90.4601	708b454f-2118-4040-a076-c9a41e50ed26
14.7256	1312.4914	8.584	193.9169	0.432	482.1642	4.9942	826.0188	126.7704	6.078	4.5028	1822.9853	348.9642	3.2202	43.1301	4.1385	19.0682	26.4435	49.139	74.0473	294.8272	0.6642	33.3722	be6dc660-6d65-443e-9865-432eea2ad1aa
54.6373	1048.9587	47.2763	746.3474	95.084	2215.3241	31.3334	2330.5049	614.4123	242.9834	13.1102	2969.1963	758.4084	16.5511	55.68	18.1314	66.0958	17.8864	21.2238	199.0679	57.7944	0.3456	90.6158	489bb150-5eb7-46af-9c6e-9881016b6ba7
17.0338	1113.1467	15.881	434.8677	6.8363	348.3018	32.2766	1384.4343	356.1731	34.2621	13.8507	7923.4548	672.8085	15.79	65.3645	15.7079	16.764	66.3848	103.6396	83.8388	505.5759	3.7768	74.7714	a8c8404c-f376-4d3d-bf50-2e1aac8d3afc
8.0991	1520.685	16.5855	141.7065	9.5468	1146.0099	7.2633	923.9967	323.3934	51.2393	3.4381	3207.2202	197.3104	2.5468	66.1493	5.4805	35.2833	2.8314	13.2259	79.5603	74.9513	12.804	12.8877	6d07e0d3-5fcb-42a2-867f-34e6d59a1892
